t,total_demand_fbmc,total_renewables_fbmc,renewable_share_fbmc,mean_loading_d1,high_loading_share_d1,n_high_loading_lines_d1,n_lines_total_d1,demand_bin,renewables_bin,congestion_bin,strategy
2414,21025.719999999998,11921.769633377562,0.5670088650175863,0.42356010871749056,0.05166051660516605,14,271,high,high,high,dynamic_gen
2415,20910.470000000012,11433.580659322346,0.5467873586448482,0.4221016312475566,0.055350553505535055,15,271,high,high,high,dynamic_gen
2416,20605.379999999994,11046.269602689095,0.5360866726403055,0.41081629110183937,0.055350553505535055,15,271,high,high,high,dynamic_gen
2417,20593.26,9694.260753457513,0.47074920403362625,0.3985638979882351,0.05166051660516605,14,271,high,high,high,dynamic_gen
2418,20814.889999999996,7821.906393862944,0.375784181125288,0.4159920767735471,0.05166051660516605,14,271,high,high,high,dynamic_gen
2419,20975.669999999987,6691.635169991197,0.3190188999918096,0.437618282853717,0.08856088560885608,24,271,high,mid,high,dynamic_gen
2420,21131.15000000001,6268.745865,0.2966590017580679,0.4453447136735502,0.1033210332103321,28,271,high,mid,high,dynamic_gen
2421,20669.889999999996,5941.249963499999,0.287435006354654,0.43962200973093674,0.08118081180811808,22,271,high,mid,high,dynamic_gen
2422,19510.97,5678.2348815,0.2910278105855321,0.410427269643532,0.05904059040590406,16,271,mid,mid,high,dynamic_gen
2423,18186.090000000004,5424.980877,0.2983038617426835,0.37211990601267875,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
2424,17337.509999999995,5124.601878,0.29557888520323866,0.3608915445720865,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
2425,16849.750000000007,4801.591258500001,0.2849651335183014,0.3479377650002922,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2426,16667.040000000008,4410.8453835,0.2646447949665926,0.3337766164843572,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2427,16527.209999999992,4037.4800324999997,0.2442928983476341,0.3222795783936705,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2428,17024.210000000006,3703.6657619999996,0.217552870999594,0.32349856197623805,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
2429,17941.53,3495.2474775,0.19481323373759096,0.3525975874958446,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
2430,19929.379999999997,3323.2568995300926,0.16675164503512369,0.38705994063209165,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
2431,21016.899999999994,3997.849097133639,0.19022068417005553,0.38579558245081436,0.06273062730627306,17,271,high,mid,high,dynamic_gen
2432,21708.27,6406.484688936258,0.29511723822010033,0.3868651747809393,0.08487084870848709,23,271,high,mid,high,dynamic_gen
2433,21686.34999999999,9336.143937652298,0.4305078511437979,0.3916752496631176,0.07380073800738007,20,271,high,high,high,dynamic_gen
2434,21749.859999999997,11358.066679015796,0.5222133236267175,0.4174438304397678,0.07749077490774908,21,271,high,high,high,dynamic_gen
2435,21893.289999999997,13082.259484841432,0.5975465306877785,0.43992344021526514,0.08487084870848709,23,271,high,high,high,dynamic_gen
2436,21478.479999999996,14045.978115093825,0.653955871881708,0.4343479835641625,0.07749077490774908,21,271,high,high,high,dynamic_gen
2437,21559.01,14518.305352163392,0.6734217087038502,0.43876328744848714,0.07749077490774908,21,271,high,high,high,dynamic_gen
2438,21008.35,14381.774154468227,0.6845741885711266,0.43082791696312417,0.06642066420664207,18,271,high,high,high,dynamic_gen
2439,20636.46,13388.00749772744,0.6487550431482648,0.41353618426365235,0.05904059040590406,16,271,high,high,high,dynamic_gen
2440,20331.399999999998,11395.012945948338,0.5604637627486715,0.3986733516472118,0.04059040590405904,11,271,mid,high,mid,dynamic_gen
2441,20397.469999999998,8151.228541390469,0.3996195872032399,0.36282156448791675,0.04797047970479705,13,271,high,high,mid,dynamic_gen
2442,21131.800000000007,5913.972454684488,0.2798612732793461,0.40037173574968693,0.06642066420664207,18,271,high,mid,high,dynamic_gen
2443,21557.020000000004,5832.940128970015,0.2705819324271172,0.4237009768978487,0.08487084870848709,23,271,high,mid,high,dynamic_gen
2444,21764.670000000006,6844.6360755,0.3144837976178825,0.4347592473628027,0.09225092250922509,25,271,high,mid,high,dynamic_gen
2445,21552.780000000006,7765.592676,0.36030584806229166,0.43739209809988416,0.08487084870848709,23,271,high,mid,high,dynamic_gen
2446,20535.689999999995,8791.753695,0.4281206862296812,0.4415985358078614,0.06273062730627306,17,271,high,high,high,dynamic_gen
2447,18794.98,9505.7793255,0.5057616089775036,0.446094493520238,0.08118081180811808,22,271,mid,high,high,dynamic_gen
2448,17353.550000000003,9816.181468499999,0.565658408135511,0.4430777379362318,0.06642066420664207,18,271,mid,high,high,dynamic_gen
2449,16756.49,9697.080198000001,0.5787059341186609,0.4403958710192061,0.06273062730627306,17,271,low,high,high,dynamic_gen
2450,16568.79,9221.857399499999,0.5565800157706144,0.4370393607400269,0.05904059040590406,16,271,low,high,high,dynamic_gen
2451,16844.179999999997,8549.8789875,0.5075865365663393,0.43207661045501045,0.05904059040590406,16,271,low,high,high,dynamic_gen
2452,17271.05999999999,7809.913514999999,0.452196536576215,0.4192585397354477,0.06273062730627306,17,271,mid,high,high,dynamic_gen
2453,18021.420000000006,7088.161317,0.3933186905915293,0.4196630445751389,0.05166051660516605,14,271,mid,high,high,dynamic_gen
2454,20203.689999999988,6381.61628042166,0.31586389815037075,0.4333183059430985,0.07011070110701106,19,271,mid,mid,high,dynamic_gen
2455,21849.4,6530.178131080976,0.2988721947092815,0.4390572449738769,0.09225092250922509,25,271,high,mid,high,dynamic_gen
2456,22550.69,7842.820186780856,0.3477862622731657,0.4237939849313457,0.07749077490774908,21,271,high,mid,high,dynamic_gen
2457,22326.38999999999,9219.19692102361,0.4129282396761686,0.4009079948125059,0.08118081180811808,22,271,high,high,high,dynamic_gen
2458,22578.440000000006,10292.696960480944,0.4558639551926945,0.3977443750293757,0.08118081180811808,22,271,high,high,high,dynamic_gen
2459,22743.119999999988,11049.006305072267,0.48581752657824756,0.3986679284591574,0.08118081180811808,22,271,high,high,high,dynamic_gen
2460,22192.16,11665.841552304042,0.5256740016431047,0.3989073272974017,0.07380073800738007,20,271,high,high,high,dynamic_gen
2461,22009.520000000015,11436.086629944532,0.5195972756309326,0.39039972271541623,0.07380073800738007,20,271,high,high,high,dynamic_gen
2462,21490.32,11341.336217405156,0.5277416165699327,0.3840246246429851,0.055350553505535055,15,271,high,high,high,dynamic_gen
2463,21244.39999999999,10791.182164445321,0.5079541980213763,0.373814749836404,0.055350553505535055,15,271,high,high,high,dynamic_gen
2464,21034.56,9627.637819936097,0.4577056910121294,0.36412339367606245,0.055350553505535055,15,271,high,high,high,dynamic_gen
2465,21081.689999999995,6831.400728648255,0.3240442644137285,0.35815439638434715,0.06273062730627306,17,271,high,mid,high,dynamic_gen
2466,21170.759999999987,3645.795588788452,0.172209008499858,0.3673085477320348,0.05904059040590406,16,271,high,mid,high,dynamic_gen
2467,21526.6,2173.62991474582,0.10097413965725288,0.3589351105964894,0.05904059040590406,16,271,high,low,high,dynamic_gen
2468,21828.46999999998,1772.9036234999999,0.08121978423132732,0.3429149123277576,0.04797047970479705,13,271,high,low,mid,dynamic_gen
2469,21391.409999999993,1483.2465855,0.0693384206791418,0.3385467850148803,0.04059040590405904,11,271,high,low,mid,dynamic_gen
2470,20270.16,1264.698813,0.06239214752128251,0.34255752545510143,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
2471,18520.300000000003,1148.4522705,0.06201045720101725,0.33198536378603594,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
2472,17350.28,1110.4757249999998,0.06400333164652097,0.3163099073818193,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2473,16923.99,1227.2765009999998,0.07251697152976336,0.312040328485469,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2474,16888.340000000007,1470.48648,0.08707110823207014,0.3139885093064672,0.01107011070110701,3,271,mid,low,low,dynamic_gen
2475,17372.239999999994,1773.826677,0.1021069635809775,0.3237467066204644,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2476,17659.319999999996,1998.395907,0.11316380851584322,0.33094377245727064,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2477,18478.440000000002,2190.898245,0.11856510858059445,0.3446720950294221,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
2478,20282.58,2383.3823655967003,0.11750883593688279,0.3734733422884397,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
2479,21769.249999999993,3360.511098177522,0.15436963139187262,0.37926568596150556,0.07011070110701106,19,271,high,low,high,dynamic_gen
2480,22437.99,6198.047810054639,0.2762300816630473,0.3930268964004545,0.0996309963099631,27,271,high,mid,high,dynamic_gen
2481,22419.409999999996,9530.477951052671,0.4250994094426514,0.40433523664453475,0.08487084870848709,23,271,high,high,high,dynamic_gen
2482,22270.07999999999,12134.110020014254,0.5448615370943553,0.4365642407479295,0.0996309963099631,27,271,high,high,high,dynamic_gen
2483,22218.65000000002,14150.779166232103,0.6368874421367676,0.441657028991361,0.08487084870848709,23,271,high,high,high,dynamic_gen
2484,22146.339999999997,15477.222703877298,0.6988614237782541,0.4506654386254677,0.08487084870848709,23,271,high,high,high,dynamic_gen
2485,21731.249999999993,15992.655468411709,0.735928925782535,0.45435624696105553,0.07380073800738007,20,271,high,high,high,dynamic_gen
2486,20983.499999999993,15725.460915222713,0.7494203023910557,0.4540821101443171,0.07749077490774908,21,271,high,high,high,dynamic_gen
2487,20363.080000000013,14634.422688483337,0.7186743208042854,0.4361649267896661,0.055350553505535055,15,271,high,high,high,dynamic_gen
2488,19999.75,12326.133916468869,0.6163143997534404,0.4007706410460572,0.033210332103321034,9,271,mid,high,mid,dynamic_gen
2489,20198.799999999992,8710.979650692301,0.4312622359096731,0.37668741708498577,0.055350553505535055,15,271,mid,high,high,dynamic_gen
2490,20699.309999999998,5745.586106330218,0.2775737986594828,0.4025833865818085,0.05904059040590406,16,271,high,mid,high,dynamic_gen
2491,21017.929999999993,4463.9516172127005,0.21238778591482138,0.4065616088281147,0.06273062730627306,17,271,high,mid,high,dynamic_gen
2492,21130.140000000018,4145.446278,0.19618640851409394,0.4015336996658179,0.07011070110701106,19,271,high,mid,high,dynamic_gen
2493,20965.18999999999,3786.840625499999,0.1806251517634708,0.3928099783505279,0.06273062730627306,17,271,high,mid,high,dynamic_gen
2494,19610.440000000006,3563.7896310000006,0.18172920296535924,0.3750373982675772,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
2495,18016.4,3329.8785315000005,0.1848248557702982,0.3446502998722756,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
2496,17031.059999999998,3062.6717820000003,0.17982860620536836,0.3106446101676708,0.01107011070110701,3,271,mid,mid,low,dynamic_gen
2497,16403.919999999995,2862.853594500001,0.1745225284261324,0.2956379214802217,0.007380073800738007,2,271,low,mid,low,dynamic_gen
2498,16364.180000000004,2740.0899689999997,0.1674443796756085,0.2961894485283401,0.007380073800738007,2,271,low,mid,low,dynamic_gen
2499,16436.52,2766.8757555,0.16833707837790482,0.2992756389514048,0.01107011070110701,3,271,low,mid,low,dynamic_gen
2500,16493.85,2799.5227079999995,0.16973130639602033,0.302264947781152,0.01107011070110701,3,271,low,mid,low,dynamic_gen
2501,16412.33,2808.8361704999998,0.17114182876532458,0.3010740874072662,0.01107011070110701,3,271,low,mid,low,dynamic_gen
2502,16554.120000000003,2807.5559251020136,0.16959862107451276,0.3038994240098905,0.01107011070110701,3,271,low,mid,low,dynamic_gen
2503,16863.16000000001,3761.127532342672,0.2230381217009546,0.29649809047463105,0.014760147601476014,4,271,low,mid,mid,dynamic_gen
2504,17762.470000000005,6699.270390480536,0.37715871669202167,0.3243069856126367,0.01845018450184502,5,271,mid,high,mid,dynamic_gen
2505,18450.590000000004,10274.992021022228,0.5568923281598164,0.36584003485063854,0.014760147601476014,4,271,mid,high,mid,dynamic_gen
2506,18641.429999999997,12991.024371791673,0.6968899044650371,0.3988102198871711,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
2507,18426.999999999996,15034.33447259343,0.8158861709770138,0.4329197512734079,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
2508,18252.499999999985,16401.60851900991,0.8985951797841351,0.42917272872318823,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
2509,17900.239999999994,16783.02279418321,0.9375864677894382,0.4290792088161621,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
2510,17415.099999999988,16402.452497724014,0.941852329169745,0.42660258776009324,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
2511,17102.76000000001,14737.296362742536,0.8616911166818998,0.4325591683112444,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
2512,17183.980000000007,12344.797985765801,0.7183899181543388,0.3873185898904865,0.02214022140221402,6,271,mid,high,mid,dynamic_gen
2513,17695.930000000008,8956.049101878265,0.5061078508944294,0.34514237991404,0.007380073800738007,2,271,mid,high,low,dynamic_gen
2514,18429.33,6080.7814457385,0.32995130293605357,0.3493418461543143,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
2515,18412.94999999999,4709.690861054527,0.25578143975053047,0.3552397596604853,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
2516,18435.88000000001,4362.3952515,0.23662527915673123,0.35364536731257157,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
2517,18474.22,4009.9934115,0.21705887509729774,0.3519692857563247,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
2518,17738.16,3763.7820359999996,0.21218559512373322,0.3243130630918715,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
2519,16533.200000000004,3389.7052905,0.20502415082984535,0.291371659994771,0.007380073800738007,2,271,low,mid,low,dynamic_gen
2520,15229.59,2999.275019999999,0.19693734499746868,0.2938575355381301,0.007380073800738007,2,271,low,mid,low,dynamic_gen
2521,14443.249999999998,2645.2120215,0.18314520772679282,0.2750514512139626,0.007380073800738007,2,271,low,mid,low,dynamic_gen
2522,14161.669999999998,2365.77546,0.16705483604687865,0.26826212384512266,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2523,14104.350000000006,2143.2229005,0.15195474449371996,0.2657920088872799,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2524,14216.630000000001,1894.9604834999996,0.13329181975615878,0.2666966584324806,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2525,14065.71,1762.4100989999997,0.1252983389391648,0.25793987279705993,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2526,13631.95,1710.4946690819725,0.12547688841889623,0.248417870442162,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2527,13919.389999999998,2677.472493755772,0.19235559128350974,0.24334436211202268,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2528,15079.230000000001,4940.148759538087,0.3276127998271852,0.27669643084820317,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2529,15901.650000000007,7609.900779756143,0.47856045000085773,0.31791523831984936,0.01107011070110701,3,271,low,high,low,dynamic_gen
2530,16278.840000000006,9401.503974464138,0.5775291098422329,0.32933790660183254,0.01107011070110701,3,271,low,high,low,dynamic_gen
2531,16847.11000000001,10570.729151725993,0.6274505925185972,0.3540621037088482,0.01845018450184502,5,271,low,high,mid,dynamic_gen
2532,17127.98,11740.252882446179,0.6854429350364829,0.37746750240702764,0.033210332103321034,9,271,mid,high,mid,dynamic_gen
2533,16584.570000000003,11643.987057487719,0.7020976158855923,0.36714733446250253,0.025830258302583026,7,271,low,high,mid,dynamic_gen
2534,15928.830000000002,10075.473173515737,0.6325306487366451,0.33176127329003396,0.01107011070110701,3,271,low,high,low,dynamic_gen
2535,15792.910000000003,8139.903256246261,0.5154150347368698,0.29335290700958033,0.0,0,271,low,high,low,dynamic_gen
2536,15885.199999999997,6139.294899019261,0.386478917421201,0.27985271036790765,0.0036900369003690036,1,271,low,high,low,dynamic_gen
2537,16317.729999999998,4376.7296670865335,0.2682192723550723,0.27695863587620184,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
2538,17128.31,3095.609573956578,0.18073059011406134,0.2886306108715222,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
2539,17363.6,2487.066151778722,0.1432344762479395,0.31082136109447167,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2540,17305.089999999997,2439.0088410000003,0.14094170218126578,0.3099115857549268,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2541,17197.339999999993,2280.0241199999996,0.13258004551866745,0.308144734817512,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
2542,17087.09,2163.5846909999996,0.12662101569079343,0.30618146833129894,0.014760147601476014,4,271,mid,low,mid,dynamic_gen
2543,15576.559999999998,2045.6595419999996,0.13132935269404797,0.26447980060447596,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2544,14768.620000000003,1977.5748270000001,0.13390383305955464,0.25461146228843357,0.0,0,271,low,low,low,dynamic_gen
2545,14302.359999999999,1974.0239895000002,0.13802085736200181,0.25112740743845685,0.0036900369003690036,1,271,low,low,low,dynamic_gen
2546,14219.939999999997,2033.964015,0.14303604762045413,0.2518105768936152,0.0036900369003690036,1,271,low,low,low,dynamic_gen
